날짜,주차,차종,사출도번,등급,단가,매출단가,원재료,원재료금액,공정사출,공정사출금액,자재창고,자재창고금액,지그삽입전,지그삽입전금액,지그삽입후,지그삽입후금액,AS사출,AS사출금액,사출 총 수량,사출 총 금액,도장완료,도장완료 금액,공정창고,레이저전,인쇄,완제품 총수량,완제품 총금액,AS완제품,AS완제품금액,총수량,총금액,주간매출,주간계획,변동 수량,변동 금액
2026-08-18,34,CN7(AVANTE),299893216,E,36.0,,0,0.0,74,2676.2,50,1784.2,18,637.2,14,509.8,10,360.0,177,6372.0,44,1584.0,9,26,11,216,7776.0,13,468.0,437,15732.0,24,26,20,720.0
2026-08-18,34,EG,299689120,A/S,14.0,,0,0.0,5,70.6,3,47.0,1,16.8,1,13.4,5,70.0,12,168.0,3,42.0,1,2,1,15,210.0,6,84.0,30,420.0,2,2,-2,-28.0
2026-08-18,34,JX1,299856661,A/S,61.0,185.0,0,0.0,94,5738.9,63,3825.9,22,1366.4,18,1093.1,78,4758.0,224,13664.0,56,3416.0,11,33,14,273,16653.0,103,6283.0,553,33733.0,35,38,19,1159.0
2026-08-18,34,JX1,299344299,A/S,,,0,0.0,285,18251.5,190,12167.7,68,4345.6,54,3476.5,227,14528.0,679,43456.0,170,10880.0,33,99,41,829,53056.0,301,19264.0,1678,107392.0,94,103,-54,-3456.0
2026-08-18,34,"SX2(KONA,HMC)",206595587,A/S,141.0,646.0,0,0.0,514,72426.1,342,48284.0,122,17244.3,98,13795.4,413,58233.0,1223,172443.0,306,43146.0,60,179,75,1492,210372.0,547,77127.0,3021,425961.0,180,198,-158,-22278.0
2026-08-18,34,EG,299786940,A/S,60.0,,0,0.0,147,8794.8,98,5863.2,35,2094.0,28,1675.2,117,7020.0,349,20940.0,87,5220.0,17,51,21,426,25560.0,155,9300.0,862,51720.0,57,63,71,4260.0
2026-08-18,34,CV,CA9009402C,A/S,55.0,,0,0.0,716,39362.4,477,26241.6,170,9372.0,136,7497.6,504,27720.0,1704,93720.0,426,23430.0,83,250,104,2080,114400.0,668,36740.0,4210,231550.0,224,246,131,7205.0
2026-08-18,34,TQ(STAREX),299383953,A/S,85.0,288.0,0,0.0,629,53442.9,419,35628.6,150,12724.5,120,10179.6,513,43605.0,1497,127245.0,374,31790.0,73,219,91,1827,155295.0,680,57800.0,3698,314330.0,154,169,-277,-23545.0
2026-08-18,34,LX2(PALISADE),299614232,A/S,28.0,120.0,0,0.0,5,152.9,4,101.9,1,36.4,1,29.1,4,112.0,13,364.0,3,84.0,1,2,1,16,448.0,5,140.0,32,896.0,2,2,4,112.0
2026-08-18,34,NX4-PE(TUCSON),299366974,A/S,83.0,305.0,0,0.0,610,50616.7,407,33744.5,145,12051.6,116,9641.3,502,41666.0,1452,120516.0,363,30129.0,71,213,89,1772,147076.0,665,55195.0,3587,297721.0,237,261,-12,-996.0
2026-08-18,34,CK(STINGER),299548241,A/S,36.0,,0,0.0,96,3447.4,64,2298.2,23,820.8,18,656.6,72,2592.0,228,8208.0,57,2052.0,11,33,14,278,10008.0,95,3420.0,563,20268.0,17,19,37,1332.0
2026-08-18,34,AD-100,299299199,C,68.0,,0,0.0,148,10081.7,99,6721.1,35,2400.4,28,1920.3,17,1156.0,353,24004.0,88,5984.0,17,52,22,431,29308.0,22,1496.0,872,59296.0,32,35,82,5576.0
2026-08-18,34,EG,202753464,A/S,180.0,,0,0.0,570,102589.2,380,68392.8,136,24426.0,109,19540.8,467,84060.0,1357,244260.0,339,61020.0,66,199,83,1656,298080.0,620,111600.0,3352,603360.0,141,155,-73,-13140.0
2026-08-18,34,RG3(K9),299545566,A/S,60.0,320.0,0,0.0,34,2066.4,23,1377.6,8,492.0,7,393.6,27,1620.0,82,4920.0,21,1260.0,4,12,5,100,6000.0,36,2160.0,203,12180.0,13,14,10,600.0
2026-08-18,34,VQ,299880496,A/S,39.0,,0,0.0,89,3472.6,59,2315.0,21,826.8,17,661.4,77,3003.0,212,8268.0,53,2067.0,10,31,13,259,10101.0,102,3978.0,524,20436.0,25,28,-22,-858.0
2026-08-18,34,CK(STINGER),201163473,D,145.0,217.0,0,0.0,289,41838.3,192,27892.2,69,9961.5,55,7969.2,35,5075.0,687,99615.0,172,24940.0,34,101,42,839,121655.0,47,6815.0,1698,246210.0,127,140,-166,-24070.0
2026-08-18,34,JB,206792270,A/S,35.0,132.0,0,0.0,42,1484.7,28,989.8,10,353.5,8,282.8,33,1155.0,101,3535.0,25,875.0,5,15,6,123,4305.0,44,1540.0,249,8715.0,14,15,18,630.0
2026-08-18,34,AE-PE(IONIQ),299107475,E,69.0,79.0,0,0.0,1752,120875.6,1168,80583.7,417,28779.9,334,23023.9,211,14559.0,4171,287799.0,1043,71967.0,204,611,255,5091,351279.0,280,19320.0,10305,711045.0,705,776,-311,-21459.0
2026-08-18,34,OS(KONA),206853523,D,75.0,63.0,0,0.0,974,73017.0,649,48678.0,232,17385.0,185,13908.0,116,8700.0,2318,173850.0,580,43500.0,113,339,141,2829,212175.0,153,11475.0,5727,429525.0,373,410,-68,-5100.0
2026-08-18,34,CV,299279949,A/S,86.0,301.0,0,0.0,47,4045.4,31,2697.0,11,963.2,9,770.6,35,3010.0,112,9632.0,28,2408.0,5,16,7,137,11782.0,47,4042.0,277,23822.0,17,19,15,1290.0
2026-08-18,34,"SX2(KONA,HMC)",202771557,A/S,421.0,1703.0,0,0.0,5924,2494046.1,3949,1662697.4,1410,593820.5,1128,475056.4,4568,1923128.0,14105,5938205.0,3526,1484446.0,689,2066,861,17217,7248357.0,6056,2549576.0,34848,14671008.0,2475,2722,-2128,-895888.0
2026-08-18,34,JF(K5),299628264,A/S,52.0,225.0,0,0.0,107,5547.4,71,3698.2,25,1320.8,20,1056.6,88,4576.0,254,13208.0,64,3328.0,12,37,16,310,16120.0,117,6084.0,628,32656.0,38,42,-44,-2288.0
2026-08-18,34,AE-PE(IONIQ),299557593,E,29.0,,0,0.0,369,10706.2,246,7137.5,88,2549.1,70,2039.3,41,1189.0,879,25491.0,220,6380.0,43,129,54,1073,31117.0,54,1566.0,2172,62988.0,136,150,-2,-58.0
2026-08-18,34,CV,299106896,A/S,69.0,271.0,0,0.0,824,56887.7,550,37925.2,196,13544.7,157,10835.8,625,43125.0,1963,135447.0,491,33879.0,96,288,120,2396,165324.0,829,57201.0,4850,334650.0,374,411,293,20217.0
2026-08-18,34,SM,299633057,A/S,52.0,,0,0.0,113,5875.0,75,3916.6,27,1398.8,22,1119.0,93,4836.0,269,13988.0,67,3484.0,13,39,16,328,17056.0,123,6396.0,664,34528.0,53,58,-25,-1300.0
2026-08-18,34,"SX2(KONA,HMC)",201447364,A/S,21.0,77.0,0,0.0,69,1446.5,46,964.3,16,344.4,13,275.5,52,1092.0,164,3444.0,41,861.0,8,24,10,200,4200.0,70,1470.0,405,8505.0,24,26,12,252.0
2026-08-18,34,VQ,299423030,A/S,68.0,,0,0.0,363,24675.8,242,16450.6,86,5875.2,69,4700.2,289,19652.0,864,58752.0,216,14688.0,42,126,53,1054,71672.0,384,26112.0,2134,145112.0,125,138,-122,-8296.0
2026-08-18,34,EG,299997881,A/S,110.0,429.0,0,0.0,139,15338.4,93,10225.6,33,3652.0,27,2921.6,114,12540.0,332,36520.0,83,9130.0,16,49,20,406,44660.0,150,16500.0,821,90310.0,51,56,-88,-9680.0
2026-08-18,34,TQ(STAREX),299109718,E,23.0,,0,0.0,125,2878.7,83,1919.1,30,685.4,24,548.3,16,368.0,298,6854.0,75,1725.0,15,44,18,364,8372.0,21,483.0,737,16951.0,53,58,8,184.0
2026-08-18,34,SP2(SORENTO),299611509,A/S,54.0,,0,0.0,219,11816.3,146,7877.5,52,2813.4,42,2250.7,197,10638.0,521,28134.0,130,7020.0,25,76,32,636,34344.0,261,14094.0,1287,69498.0,68,75,-18,-972.0
2026-08-18,34,VQ,299276353,A/S,138.0,559.0,0,0.0,450,62133.1,300,41422.1,107,14793.6,86,11834.9,352,48576.0,1072,147936.0,268,36984.0,52,157,65,1309,180642.0,466,64308.0,2649,365562.0,159,175,-252,-34776.0
2026-08-18,34,RESIN,206442066,원재료,135.0,,9158,1236330.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,9158,1236330.0,0,0,711,95985.0
2026-08-18,34,M-300,299326801,B,52.0,54.0,0,0.0,1138,59186.4,759,39457.6,271,14092.0,217,11273.6,146,7592.0,2710,140920.0,677,35204.0,132,397,165,3307,171964.0,193,10036.0,6694,348088.0,521,573,-286,-14872.0
2026-08-18,34,VQ,201952736,C,,,0,0.0,680,43545.6,454,29030.4,162,10368.0,130,8294.4,80,5120.0,1620,103680.0,405,25920.0,79,237,99,1978,126592.0,106,6784.0,4003,256192.0,159,175,220,14080.0
2026-08-18,34,AE(IONIQ),299425792,A/S,119.0,389.0,0,0.0,218,25989.6,146,17326.4,52,6188.0,42,4950.4,173,20587.0,520,61880.0,130,15470.0,25,76,32,634,75446.0,230,27370.0,1284,152796.0,61,67,-129,-15351.0
2026-08-18,34,VQ,299354651,A/S,131.0,428.0,0,0.0,447,58541.3,298,39027.5,106,13938.4,85,11150.7,315,41265.0,1064,139384.0,266,34846.0,52,156,65,1299,170169.0,418,54758.0,2629,344399.0,121,133,44,5764.0
2026-08-18,34,SP2(SORENTO),299394270,A/S,61.0,,0,0.0,116,7045.5,77,4697.0,28,1677.5,22,1342.0,94,5734.0,275,16775.0,69,4209.0,13,40,17,336,20496.0,124,7564.0,680,41480.0,41,45,-14,-854.0
2026-08-18,34,OS(KONA),299216570,E,157.0,192.0,0,0.0,973,152783.0,649,101855.3,232,36376.9,185,29101.5,114,17898.0,2317,363769.0,579,90903.0,113,339,141,2828,443996.0,151,23707.0,5724,898668.0,297,327,-434,-68138.0
2026-08-18,34,CK(STINGER),299815655,A/S,91.0,,0,0.0,313,28512.1,209,19008.1,75,6788.6,60,5430.9,272,24752.0,746,67886.0,187,17017.0,36,109,46,911,82901.0,361,32851.0,1844,167804.0,126,139,-239,-21749.0
2026-08-18,34,ON(TELLURIDE),299737950,A/S,208.0,924.0,0,0.0,949,197346.2,633,131564.2,226,46987.2,181,37589.8,696,144768.0,2259,469872.0,565,117520.0,110,331,138,2757,573456.0,922,191776.0,5581,1160848.0,246,271,295,61360.0
2026-08-18,34,AE-PE(IONIQ),299400372,A,79.0,,0,0.0,915,72266.0,610,48177.4,218,17206.2,174,13765.0,103,8137.0,2178,172062.0,544,42976.0,106,319,133,2658,209982.0,137,10823.0,5380,425020.0,322,354,-191,-15089.0
2026-08-18,34,JX1,399W50644,A/S,221.0,744.0,0,0.0,58,12902.0,39,8601.3,14,3071.9,11,2457.5,42,9282.0,139,30719.0,35,7735.0,7,20,8,170,37570.0,56,12376.0,344,76024.0,18,20,1,221.0
2026-08-18,34,VQ,299274005,A/S,37.0,,0,0.0,125,4615.4,83,3076.9,30,1098.9,24,879.1,105,3885.0,297,10989.0,74,2738.0,14,43,18,362,13394.0,140,5180.0,733,27121.0,42,46,-12,-444.0
2026-08-18,34,AE(IONIQ),299511023,A/S,166.0,,0,0.0,112,18615.2,75,12410.2,27,4432.2,21,3545.8,84,13944.0,267,44322.0,67,11122.0,13,39,16,326,54116.0,112,18592.0,660,109560.0,34,37,1,166.0
2026-08-18,34,TM,299499832,A/S,72.0,294.0,0,0.0,125,8981.3,83,5987.5,30,2138.4,24,1710.7,94,6768.0,297,21384.0,74,5328.0,15,44,18,363,26136.0,124,8928.0,734,52848.0,45,50,10,720.0
2026-08-18,34,CV,299879882,A/S,9.0,36.0,0,0.0,4,34.0,3,22.7,1,8.1,1,6.5,3,27.0,9,81.0,2,18.0,0,1,1,11,99.0,4,36.0,22,198.0,1,1,2,18.0
2026-08-18,34,HG(GRANDUER),299577089,A/S,43.0,142.0,0,0.0,24,1011.4,16,674.2,6,240.8,4,192.6,20,860.0,56,2408.0,14,602.0,3,8,3,69,2967.0,27,1161.0,139,5977.0,8,9,3,129.0
2026-08-18,34,AE-PE(IONIQ),299273447,D,42.0,,0,0.0,165,6914.9,110,4609.9,39,1646.4,31,1317.1,20,840.0,392,16464.0,98,4116.0,19,57,24,479,20118.0,26,1092.0,969,40698.0,53,58,28,1176.0
2026-08-18,34,OS(KONA),206608541,A/S,21.0,72.0,0,0.0,10,211.7,7,141.1,2,50.4,2,40.3,8,168.0,24,504.0,6,126.0,1,4,2,30,630.0,11,231.0,60,1260.0,4,4,6,126.0
2026-08-18,34,TQ(STAREX),299491503,A/S,83.0,285.0,0,0.0,635,52708.3,423,35138.9,151,12549.6,121,10039.7,529,43907.0,1512,125496.0,378,31374.0,74,221,92,1845,153135.0,701,58183.0,3735,310005.0,260,286,81,6723.0
2026-08-18,34,SP2(SORENTO),299344384,A/S,181.0,682.0,0,0.0,658,119047.3,438,79364.9,157,28344.6,125,22675.7,476,86156.0,1566,283446.0,391,70771.0,76,229,96,1911,345891.0,631,114211.0,3868,700108.0,306,337,-32,-5792.0
2026-08-18,34,OS(KONA),299406892,A/S,67.0,187.0,0,0.0,163,10890.2,108,7260.1,39,2592.9,31,2074.3,124,8308.0,387,25929.0,97,6499.0,19,57,24,472,31624.0,164,10988.0,956,64052.0,53,58,55,3685.0
2026-08-18,34,GN7(GRANDUER),299369225,A/S,,337.0,0,0.0,518,33169.9,346,22113.3,123,7897.6,99,6318.1,413,26432.0,1234,78976.0,309,19776.0,60,181,75,1506,96384.0,547,35008.0,3049,195136.0,161,177,-137,-8768.0
2026-08-18,34,AE-PE(IONIQ),299959031,A/S,86.0,308.0,0,0.0,477,40996.2,318,27330.8,114,9761.0,91,7808.8,387,33282.0,1135,97610.0,284,24424.0,55,166,69,1385,119110.0,513,44118.0,2804,241144.0,152,167,52,4472.0
2026-08-18,34,TM,299862418,A,215.0,211.0,0,0.0,230,49394.1,153,32929.4,55,11760.5,44,9408.4,28,6020.0,547,117605.0,137,29455.0,27,80,33,668,143620.0,38,8170.0,1352,290680.0,65,72,37,7955.0
2026-08-18,34,YP(CARNIVAL),299992350,A/S,,,0,0.0,197,12633.6,132,8422.4,47,3008.0,38,2406.4,157,10048.0,470,30080.0,117,7488.0,23,69,29,574,36736.0,207,13248.0,1161,74304.0,49,54,-76,-4864.0
2026-08-18,34,CK(STINGER),299294469,A/S,89.0,,0,0.0,144,12784.0,96,8522.6,34,3043.8,27,2435.0,112,9968.0,342,30438.0,85,7565.0,17,50,21,417,37113.0,149,13261.0,844,75116.0,44,48,14,1246.0
2026-08-18,34,SG2,299148043,A/S,32.0,,0,0.0,64,2042.9,43,1361.9,15,486.4,12,389.1,54,1728.0,152,4864.0,38,1216.0,7,22,9,186,5952.0,72,2304.0,376,12032.0,27,30,2,64.0
2026-08-18,34,SG2,206970242,C,33.0,,0,0.0,195,6431.0,130,4287.4,46,1531.2,37,1225.0,25,825.0,464,15312.0,116,3828.0,23,68,28,567,18711.0,33,1089.0,1147,37851.0,67,74,-125,-4125.0
2026-08-18,34,LX2(PALISADE),299935528,A/S,14.0,53.0,0,0.0,11,158.8,8,105.8,3,37.8,2,30.2,10,140.0,27,378.0,7,98.0,1,4,2,33,462.0,13,182.0,67,938.0,4,4,3,42.0
2026-08-18,34,SM,299188306,A/S,88.0,264.0,0,0.0,321,28237.4,214,18825.0,76,6723.2,61,5378.6,230,20240.0,764,67232.0,191,16808.0,37,112,47,933,82104.0,305,26840.0,1888,166144.0,113,124,-88,-7744.0
2026-08-18,34,JF(K5),299198920,A/S,174.0,599.0,0,0.0,791,137682.7,528,91788.5,188,32781.6,151,26225.3,634,110316.0,1884,327816.0,471,81954.0,92,276,115,2300,400200.0,840,146160.0,4655,809970.0,309,340,-470,-81780.0
2026-08-18,34,VQ,299772161,A/S,47.0,148.0,0,0.0,86,4027.0,57,2684.6,20,958.8,16,767.0,70,3290.0,204,9588.0,51,2397.0,10,30,12,249,11703.0,92,4324.0,504,23688.0,28,31,-8,-376.0
2026-08-18,34,CN7(AVANTE),299688465,B,44.0,57.0,0,0.0,492,21658.6,328,14439.0,117,5156.8,94,4125.4,53,2332.0,1172,51568.0,293,12892.0,57,172,72,1431,62964.0,70,3080.0,2896,127424.0,103,113,23,1012.0
2026-08-18,34,AD-100,299302813,A/S,14.0,67.0,0,0.0,33,458.6,22,305.8,8,109.2,6,87.4,25,350.0,78,1092.0,20,280.0,4,11,5,95,1330.0,33,462.0,193,2702.0,11,12,-9,-126.0
2026-08-18,34,DN8(SONATA),299289619,A/S,88.0,,0,0.0,171,15042.7,114,10028.5,41,3581.6,33,2865.3,135,11880.0,407,35816.0,102,8976.0,20,60,25,497,43736.0,179,15752.0,1006,88528.0,0,48,-43,-3784.0
2026-08-18,34,ON(TELLURIDE),299367611,A/S,36.0,146.0,0,0.0,72,2585.5,48,1723.7,17,615.6,14,492.5,50,1800.0,171,6156.0,43,1548.0,8,25,10,209,7524.0,66,2376.0,423,15228.0,23,25,50,1800.0
2026-08-18,34,AE(IONIQ),299704941,A/S,21.0,,0,0.0,72,1508.2,48,1005.5,17,359.1,14,287.3,55,1155.0,171,3591.0,43,903.0,8,25,10,209,4389.0,73,1533.0,423,8883.0,0,20,4,84.0
2026-08-18,34,VQ,299422104,A/S,159.0,,0,0.0,751,119402.6,501,79601.8,179,28429.2,143,22743.4,572,90948.0,1788,284292.0,447,71073.0,87,262,109,2182,346938.0,759,120681.0,4417,702303.0,270,297,205,32595.0
2026-08-18,34,M-300,201596270,A/S,20.0,,0,0.0,11,226.8,8,151.2,3,54.0,2,43.2,8,160.0,27,540.0,7,140.0,1,4,2,33,660.0,11,220.0,67,1340.0,4,4,8,160.0
2026-08-18,34,TM,299290195,A/S,34.0,105.0,0,0.0,114,3884.2,76,2589.4,27,924.8,22,739.8,94,3196.0,272,9248.0,68,2312.0,13,40,17,333,11322.0,125,4250.0,673,22882.0,41,45,-48,-1632.0
2026-08-18,34,ON(TELLURIDE),299920900,A/S,54.0,199.0,0,0.0,79,4263.8,53,2842.6,19,1015.2,15,812.2,65,3510.0,188,10152.0,47,2538.0,9,28,12,230,12420.0,86,4644.0,465,25110.0,30,33,-105,-5670.0
2026-08-18,34,CN7(AVANTE),299602810,A/S,49.0,156.0,0,0.0,57,2778.3,38,1852.2,14,661.5,11,529.2,49,2401.0,135,6615.0,34,1666.0,7,20,8,164,8036.0,65,3185.0,333,16317.0,30,33,-25,-1225.0
2026-08-18,34,GN7(GRANDUER),206346202,A/S,94.0,338.0,0,0.0,69,6474.7,46,4316.5,16,1541.6,13,1233.3,56,5264.0,164,15416.0,41,3854.0,8,24,10,200,18800.0,75,7050.0,405,38070.0,17,19,-32,-3008.0
2026-08-18,34,DN8(SONATA),299498697,A/S,28.0,124.0,0,0.0,75,2093.3,50,1395.5,18,498.4,14,398.7,66,1848.0,178,4984.0,44,1232.0,9,26,11,217,6076.0,88,2464.0,439,12292.0,29,32,-10,-280.0
2026-08-18,34,JF(K5),CA6958106C,A/S,27.0,98.0,0,0.0,104,2801.0,69,1867.3,25,666.9,20,533.5,81,2187.0,247,6669.0,62,1674.0,12,36,15,301,8127.0,107,2889.0,610,16470.0,38,42,19,513.0
2026-08-18,34,TM,299974812,A/S,186.0,,0,0.0,146,27107.6,97,18071.8,35,6454.2,28,5163.4,126,23436.0,347,64542.0,87,16182.0,17,51,21,424,78864.0,167,31062.0,858,159588.0,54,59,-67,-12462.0
2026-08-18,34,JB,206488305,E,19.0,,0,0.0,553,10501.7,368,7001.1,132,2500.4,105,2000.3,65,1235.0,1316,25004.0,329,6251.0,64,193,80,1607,30533.0,86,1634.0,3252,61788.0,166,183,98,1862.0
2026-08-18,34,LX2(PALISADE),206340936,E,78.0,114.0,0,0.0,362,28206.4,241,18804.2,86,6715.8,69,5372.6,42,3276.0,861,67158.0,215,16770.0,42,126,53,1051,81978.0,56,4368.0,2127,165906.0,113,124,5,390.0
2026-08-18,34,CV,299942482,A/S,105.0,,0,0.0,177,18566.1,118,12377.4,42,4420.5,34,3536.4,123,12915.0,421,44205.0,105,11025.0,21,62,26,977,102543.0,162,17010.0,1503,157773.0,13,41,178,18690.0
2026-08-18,34,TM,299950073,A/S,51.0,,0,0.0,20,1028.2,13,685.4,5,244.8,4,195.8,17,867.0,48,2448.0,12,612.0,2,7,3,58,2958.0,22,1122.0,118,6018.0,6,7,9,459.0
2026-08-18,34,YP(CARNIVAL),299893072,A/S,158.0,,0,0.0,180,28468.4,120,18979.0,43,6778.2,34,5422.6,125,19750.0,429,67782.0,107,16906.0,21,63,26,524,82792.0,165,26070.0,1060,167480.0,69,76,-66,-10428.0
2026-08-18,34,QL(TUCSON),299450115,B,70.0,98.0,0,0.0,262,18375.0,175,12250.0,62,4375.0,50,3500.0,30,2100.0,625,43750.0,156,10920.0,31,92,38,763,53410.0,40,2800.0,1544,108080.0,79,87,-242,-16940.0
2026-08-18,34,CV,206914867,A/S,27.0,102.0,0,0.0,29,771.1,19,514.1,7,183.6,5,146.9,24,648.0,68,1836.0,17,459.0,3,10,4,83,2241.0,32,864.0,168,4536.0,9,10,2,54.0
2026-08-18,34,DN8(SONATA),201229901,A/S,51.0,167.0,0,0.0,9,449.8,6,299.9,2,107.1,2,85.7,7,357.0,21,1071.0,5,255.0,1,3,1,25,1275.0,9,459.0,51,2601.0,0,3,0,0.0
2026-08-18,34,PAINT,299417566,원재료,75.0,84.0,8736,655200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,8736,655200.0,0,0,699,52425.0
2026-08-18,34,AE(IONIQ),299496375,A/S,,109.0,0,0.0,134,8601.6,90,5734.4,32,2048.0,26,1638.4,105,6720.0,320,20480.0,80,5120.0,16,47,20,390,24960.0,138,8832.0,790,50560.0,48,53,9,576.0
2026-08-18,34,DH(G80),299692880,A/S,27.0,,0,0.0,59,1598.9,39,1066.0,14,380.7,11,304.6,51,1377.0,141,3807.0,35,945.0,7,21,9,172,4644.0,67,1809.0,348,9396.0,31,34,5,135.0
2026-08-18,34,AE-PE(IONIQ),299233400,C,16.0,,0,0.0,281,4502.4,188,3001.6,67,1072.0,54,857.6,35,560.0,670,10720.0,168,2688.0,33,98,41,818,13088.0,46,736.0,1656,26496.0,69,76,-10,-160.0
2026-08-18,34,QL(TUCSON),299467201,A/S,84.0,263.0,0,0.0,309,25930.8,206,17287.2,74,6174.0,59,4939.2,231,19404.0,735,61740.0,184,15456.0,36,108,45,897,75348.0,307,25788.0,1816,152544.0,75,82,-64,-5376.0
2026-08-18,34,HG(GRANDUER),299516475,A/S,49.0,,0,0.0,94,4589.3,62,3059.6,22,1092.7,18,874.2,76,3724.0,223,10927.0,56,2744.0,11,33,14,272,13328.0,101,4949.0,551,26999.0,26,29,-30,-1470.0
2026-08-18,34,M-300,864W52389,D,105.0,116.0,0,0.0,2300,241535.7,1534,161023.8,548,57508.5,438,46006.8,291,30555.0,5477,575085.0,1369,143745.0,267,802,334,6685,701925.0,386,40530.0,13531,1420755.0,765,842,-1146,-120330.0
2026-08-18,34,"SX2(KONA,HMC)",299461406,E,29.0,37.0,0,0.0,71,2058.4,47,1372.3,17,490.1,14,392.1,8,232.0,169,4901.0,42,1218.0,8,25,10,207,6003.0,11,319.0,418,12122.0,15,16,19,551.0
2026-08-18,34,DH(G80),299104376,A/S,111.0,395.0,0,0.0,398,44195.8,265,29463.8,95,10522.8,76,8418.2,339,37629.0,948,105228.0,237,26307.0,46,139,58,1157,128427.0,449,49839.0,2342,259962.0,168,185,-141,-15651.0
2026-08-18,34,DH(G80),299795411,E,57.0,,0,0.0,257,14627.3,171,9751.6,61,3482.7,49,2786.2,30,1710.0,611,34827.0,153,8721.0,30,90,37,746,42522.0,40,2280.0,1510,86070.0,88,97,39,2223.0
2026-08-18,34,ON(TELLURIDE),206947372,A/S,130.0,,0,0.0,67,8736.0,45,5824.0,16,2080.0,13,1664.0,50,6500.0,160,20800.0,40,5200.0,8,24,10,196,25480.0,67,8710.0,396,51480.0,16,18,28,3640.0
2026-08-18,34,CV,299182948,A/S,44.0,169.0,0,0.0,111,4878.7,74,3252.5,26,1161.6,21,929.3,86,3784.0,264,11616.0,66,2904.0,13,39,16,322,14168.0,115,5060.0,652,28688.0,46,51,29,1276.0
2026-08-18,34,CK(STINGER),299631467,A/S,94.0,326.0,0,0.0,227,21319.2,151,14212.8,54,5076.0,43,4060.8,152,14288.0,540,50760.0,135,12690.0,26,79,33,659,61946.0,202,18988.0,1334,125396.0,83,91,0,0.0
2026-08-18,34,DN8(SONATA),299822854,C,92.0,,0,0.0,1221,112365.1,814,74910.1,291,26753.6,233,21402.9,146,13432.0,2908,267536.0,727,66884.0,142,426,177,3549,326508.0,193,17756.0,7184,660928.0,522,574,-670,-61640.0
2026-08-18,34,MX5(SANTAFE),299657075,A/S,418.0,1617.0,0,0.0,3735,1561430.6,2490,1040953.8,889,371769.2,712,297415.4,2802,1171236.0,8894,3717692.0,2223,929214.0,434,1303,543,10855,4537390.0,3714,1552452.0,21972,9184296.0,1065,1172,1525,637450.0
2026-08-18,34,SM,299984704,A/S,71.0,301.0,0,0.0,155,11033.4,104,7355.6,37,2627.0,30,2101.6,122,8662.0,370,26270.0,92,6532.0,18,54,23,452,32092.0,161,11431.0,914,64894.0,46,51,50,3550.0
2026-08-18,34,AE-PE(IONIQ),299160325,A/S,25.0,91.0,0,0.0,58,1449.0,39,966.0,14,345.0,11,276.0,47,1175.0,138,3450.0,35,875.0,7,20,8,169,4225.0,62,1550.0,342,8550.0,24,26,16,400.0
2026-08-18,34,SP2(SORENTO),206641195,A/S,118.0,403.0,0,0.0,172,20319.6,115,13546.4,41,4838.0,33,3870.4,129,15222.0,410,48380.0,102,12036.0,20,60,25,500,59000.0,172,20296.0,1012,119416.0,50,55,-9,-1062.0
2026-08-18,34,YP(CARNIVAL),299590457,A/S,177.0,625.0,0,0.0,114,20220.5,76,13480.3,27,4814.4,22,3851.5,84,14868.0,272,48144.0,68,12036.0,13,40,17,332,58764.0,111,19647.0,672,118944.0,26,29,-44,-7788.0
2026-08-18,34,DH(G80),299517540,A/S,252.0,,0,0.0,110,27835.9,74,18557.3,26,6627.6,21,5302.1,80,20160.0,263,66276.0,66,16632.0,13,39,16,321,80892.0,105,26460.0,650,163800.0,40,44,32,8064.0
2026-08-18,34,AE(IONIQ),299154897,A/S,32.0,,0,0.0,379,12136.3,253,8090.9,90,2889.6,72,2311.7,298,9536.0,903,28896.0,226,7232.0,44,132,55,1102,35264.0,395,12640.0,2231,71392.0,120,132,215,6880.0
2026-08-18,34,"SX2(KONA,HMC)",202741159,E,,34.0,0,0.0,607,38868.5,405,25912.3,145,9254.4,116,7403.5,77,4928.0,1446,92544.0,362,23168.0,71,212,88,1765,112960.0,103,6592.0,3573,228672.0,212,233,-231,-14784.0
2026-08-18,34,TM,299743400,A/S,12.0,43.0,0,0.0,20,241.9,13,161.3,5,57.6,4,46.1,17,204.0,48,576.0,12,144.0,2,7,3,58,696.0,22,264.0,118,1416.0,7,8,-2,-24.0
2026-08-18,34,PAINT,202936975,원재료,72.0,85.0,1040,74880.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,1040,74880.0,0,0,113,8136.0
2026-08-18,34,M-300,299588586,A/S,19.0,,0,0.0,26,494.8,17,329.8,6,117.8,5,94.2,18,342.0,62,1178.0,16,304.0,3,9,4,76,1444.0,24,456.0,154,2926.0,6,7,18,342.0
2026-08-18,34,AE(IONIQ),299578374,A/S,,,0,0.0,47,3037.4,32,2025.0,11,723.2,9,578.6,35,2240.0,113,7232.0,28,1792.0,6,17,7,138,8832.0,46,2944.0,279,17856.0,0,21,24,1536.0
